LYLTY_CARD_NBR,Years as Customers,LIFESTAGE,PREMIUM_CUSTOMER,STORE_NBR
73029,2,YOUNG SINGLES/COUPLES,Mainstream,73
73030,10,YOUNG SINGLES/COUPLES,Mainstream,73
73032, 8,RETIREES,Mainstream,73
73033,9,YOUNG SINGLES/COUPLES,Budget,73
73034, 7,OLDER FAMILIES,Budget,73
73035,3,YOUNG SINGLES/COUPLES,Mainstream,73
73036, 6,RETIREES,Mainstream,73
73039, 4,RETIREES,Mainstream,73
73040, 3,OLDER FAMILIES,Budget,73
73041, 11,OLDER SINGLES/COUPLES,Budget,73
73042, 11,RETIREES,Mainstream,73
73043, 14,OLDER SINGLES/COUPLES,Budget,73
73044, 9,MIDAGE SINGLES/COUPLES,Premium,73
73046, 2,RETIREES,Premium,73
73047,6,YOUNG SINGLES/COUPLES,Mainstream,73
73049, 10,OLDER FAMILIES,Mainstream,73
73053, 12,MIDAGE SINGLES/COUPLES,Budget,73
73054,9,YOUNG SINGLES/COUPLES,Budget,73
73055, 10,MIDAGE SINGLES/COUPLES,Premium,73
73056, 8,RETIREES,Mainstream,73
73060, 3,OLDER SINGLES/COUPLES,Premium,73
73061,6,YOUNG SINGLES/COUPLES,Budget,73
73064, 14,OLDER SINGLES/COUPLES,Mainstream,73
73067,10,YOUNG SINGLES/COUPLES,Premium,73
73068,3,YOUNG SINGLES/COUPLES,Mainstream,73
73069, 7,YOUNG FAMILIES,Budget,73
73070, 7,YOUNG FAMILIES,Budget,73
73071,1,YOUNG SINGLES/COUPLES,Budget,73
73072, 1,RETIREES,Mainstream,73
73073, 7,RETIREES,Budget,73
73074, 2,OLDER SINGLES/COUPLES,Premium,73
73076, 13,OLDER SINGLES/COUPLES,Mainstream,73
73077, 2,OLDER SINGLES/COUPLES,Budget,73
73078, 6,MIDAGE SINGLES/COUPLES,Mainstream,73
73079, 6,MIDAGE SINGLES/COUPLES,Premium,73
73080,7,YOUNG SINGLES/COUPLES,Premium,73
73083,3,YOUNG SINGLES/COUPLES,Premium,73
73084, 7,MIDAGE SINGLES/COUPLES,Premium,73
73086,8,YOUNG SINGLES/COUPLES,Mainstream,73
73087, 2,OLDER FAMILIES,Budget,73
73089, 9,RETIREES,Budget,73
73093, 1,OLDER FAMILIES,Budget,73
73094,3,YOUNG SINGLES/COUPLES,Premium,73
73097, 9,YOUNG FAMILIES,Budget,73
73099, 6,RETIREES,Mainstream,73
73101, 2,RETIREES,Premium,73
73102, 6,YOUNG FAMILIES,Premium,73
73103, 4,RETIREES,Budget,73
73104,7,YOUNG SINGLES/COUPLES,Budget,73
73105,7,YOUNG SINGLES/COUPLES,Premium,73
73106, 3,OLDER SINGLES/COUPLES,Premium,73
73107, 4,OLDER SINGLES/COUPLES,Mainstream,73
73108, 2,MIDAGE SINGLES/COUPLES,Mainstream,73
73109, 7,OLDER SINGLES/COUPLES,Premium,73
73110, 8,OLDER SINGLES/COUPLES,Mainstream,73
73111, 2,RETIREES,Mainstream,73
73112,5,YOUNG SINGLES/COUPLES,Mainstream,73
73113, 15,OLDER SINGLES/COUPLES,Mainstream,73
73114, 13,RETIREES,Premium,73
73116,4,YOUNG SINGLES/COUPLES,Mainstream,73
73118, 4,OLDER FAMILIES,Budget,73
73119, 3,YOUNG FAMILIES,Budget,73
73120, 6,OLDER SINGLES/COUPLES,Mainstream,73
73122, 3,YOUNG FAMILIES,Budget,73
73123, 15,RETIREES,Premium,73
73125,2,YOUNG SINGLES/COUPLES,Mainstream,73
73126, 6,YOUNG FAMILIES,Budget,73
73128, 2,RETIREES,Mainstream,73
73129,6,YOUNG SINGLES/COUPLES,Mainstream,73
73131, 8,YOUNG FAMILIES,Budget,73
73132, 8,OLDER SINGLES/COUPLES,Mainstream,73
73133, 10,MIDAGE SINGLES/COUPLES,Mainstream,73
73134, 10,OLDER FAMILIES,Mainstream,73
73135, 10,NEW FAMILIES,Budget,73
73136,3,YOUNG SINGLES/COUPLES,Budget,73
73137,8,YOUNG SINGLES/COUPLES,Mainstream,73
73139, 10,OLDER SINGLES/COUPLES,Mainstream,73
73143, 10,OLDER SINGLES/COUPLES,Premium,73
73147,8,YOUNG SINGLES/COUPLES,Mainstream,73
73148, 5,RETIREES,Premium,73
73149,6,YOUNG SINGLES/COUPLES,Premium,73
73151, 14,RETIREES,Budget,73
73152, 8,YOUNG FAMILIES,Budget,73
73154, 6,OLDER SINGLES/COUPLES,Premium,73
73155, 3,OLDER FAMILIES,Premium,73
73156, 7,OLDER SINGLES/COUPLES,Mainstream,73
73157, 14,MIDAGE SINGLES/COUPLES,Mainstream,73
73160, 2,OLDER FAMILIES,Budget,73
73161, 4,MIDAGE SINGLES/COUPLES,Premium,73
73162, 6,OLDER FAMILIES,Mainstream,73
73163, 2,NEW FAMILIES,Mainstream,73
73166, 1,YOUNG FAMILIES,Premium,73
73167, 3,OLDER SINGLES/COUPLES,Mainstream,73
73168, 7,YOUNG FAMILIES,Mainstream,73
73169, 9,RETIREES,Budget,73
73171, 13,OLDER SINGLES/COUPLES,Budget,73
73172, 10,OLDER SINGLES/COUPLES,Premium,73
73173, 12,NEW FAMILIES,Premium,73
73174,3,YOUNG SINGLES/COUPLES,Premium,73
73175, 3,MIDAGE SINGLES/COUPLES,Mainstream,73
73176,1,YOUNG SINGLES/COUPLES,Mainstream,73
73178, 12,OLDER SINGLES/COUPLES,Budget,73
73181, 15,NEW FAMILIES,Premium,73
73182,3,YOUNG SINGLES/COUPLES,Budget,73
73184, 4,RETIREES,Premium,73
73185, 14,OLDER SINGLES/COUPLES,Premium,73
73188, 7,OLDER SINGLES/COUPLES,Premium,73
73190, 2,MIDAGE SINGLES/COUPLES,Premium,73
73191, 15,OLDER FAMILIES,Budget,73
73192,5,YOUNG SINGLES/COUPLES,Budget,73
73193, 7,YOUNG FAMILIES,Budget,73
73194, 8,MIDAGE SINGLES/COUPLES,Mainstream,73
73195,6,YOUNG SINGLES/COUPLES,Mainstream,73
73196, 6,OLDER FAMILIES,Budget,73
73198, 11,RETIREES,Mainstream,73
73202, 2,YOUNG FAMILIES,Budget,73
73203, 6,RETIREES,Mainstream,73
73204,2,YOUNG SINGLES/COUPLES,Mainstream,73
73205,7,YOUNG SINGLES/COUPLES,Premium,73
73206, 5,YOUNG FAMILIES,Budget,73
73208, 9,OLDER FAMILIES,Budget,73
73209,7,YOUNG SINGLES/COUPLES,Mainstream,73
73211, 6,MIDAGE SINGLES/COUPLES,Premium,73
73212, 13,OLDER SINGLES/COUPLES,Budget,73
73213,3,YOUNG SINGLES/COUPLES,Budget,73
73215, 3,YOUNG FAMILIES,Premium,73
73216,7,YOUNG SINGLES/COUPLES,Mainstream,73
73218, 5,OLDER FAMILIES,Mainstream,73
73219, 8,YOUNG FAMILIES,Premium,73
73220, 8,YOUNG FAMILIES,Budget,73
73221,6,YOUNG SINGLES/COUPLES,Premium,73
73222, 3,RETIREES,Mainstream,73
73223, 14,OLDER SINGLES/COUPLES,Mainstream,73
73226, 8,OLDER SINGLES/COUPLES,Budget,73
73228, 9,OLDER FAMILIES,Budget,73
73229,2,YOUNG SINGLES/COUPLES,Budget,73
73230, 4,RETIREES,Budget,73
73232, 10,YOUNG FAMILIES,Mainstream,73
73233, 8,OLDER FAMILIES,Budget,73
73234,4,YOUNG SINGLES/COUPLES,Budget,73
73235, 14,NEW FAMILIES,Premium,73
73236, 6,YOUNG FAMILIES,Mainstream,73
73238, 3,OLDER SINGLES/COUPLES,Mainstream,73
73239, 8,MIDAGE SINGLES/COUPLES,Mainstream,73
73241, 15,OLDER FAMILIES,Mainstream,73
73242,6,YOUNG SINGLES/COUPLES,Mainstream,73
73243, 9,MIDAGE SINGLES/COUPLES,Mainstream,73
73244, 2,YOUNG FAMILIES,Mainstream,73
73245,9,YOUNG SINGLES/COUPLES,Mainstream,73
73248, 2,MIDAGE SINGLES/COUPLES,Mainstream,73
73250, 8,OLDER SINGLES/COUPLES,Budget,73
73251, 4,MIDAGE SINGLES/COUPLES,Budget,73
73253, 7,RETIREES,Budget,73
73254,5,YOUNG SINGLES/COUPLES,Mainstream,73
73255, 1,OLDER FAMILIES,Mainstream,73
73256, 13,RETIREES,Premium,73
73257, 4,RETIREES,Mainstream,73
73258, 2,MIDAGE SINGLES/COUPLES,Mainstream,73
73259, 5,RETIREES,Premium,73
73260,3,YOUNG SINGLES/COUPLES,Mainstream,73
73261, 14,OLDER SINGLES/COUPLES,Premium,73
73262, 7,MIDAGE SINGLES/COUPLES,Premium,73
73263, 2,YOUNG FAMILIES,Mainstream,73
73264, 14,OLDER FAMILIES,Mainstream,73
73265,2,YOUNG SINGLES/COUPLES,Premium,73
73266,8,YOUNG SINGLES/COUPLES,Mainstream,73
73267,10,YOUNG SINGLES/COUPLES,Budget,73
73268,10,YOUNG SINGLES/COUPLES,Mainstream,73
73270, 11,OLDER FAMILIES,Budget,73
73271, 4,RETIREES,Premium,73
73272, 14,OLDER FAMILIES,Premium,73
73273, 10,RETIREES,Premium,73
73274, 7,MIDAGE SINGLES/COUPLES,Mainstream,73
73275, 10,RETIREES,Mainstream,73
73276, 1,MIDAGE SINGLES/COUPLES,Premium,73
73277, 5,MIDAGE SINGLES/COUPLES,Premium,73
73278, 10,RETIREES,Mainstream,73
73279, 10,OLDER FAMILIES,Budget,73
73280,6,YOUNG SINGLES/COUPLES,Mainstream,73
73281, 8,RETIREES,Budget,73
73282, 11,RETIREES,Mainstream,73
73283, 4,OLDER SINGLES/COUPLES,Budget,73
73284, 1,RETIREES,Premium,73
73285, 7,OLDER SINGLES/COUPLES,Budget,73
73286,5,YOUNG SINGLES/COUPLES,Budget,73
73287, 8,OLDER SINGLES/COUPLES,Mainstream,73
73288,2,YOUNG SINGLES/COUPLES,Budget,73
73290, 7,YOUNG FAMILIES,Budget,73
73291,7,YOUNG SINGLES/COUPLES,Mainstream,73
73292, 14,NEW FAMILIES,Budget,73
73294, 2,OLDER FAMILIES,Premium,73
73297, 5,YOUNG FAMILIES,Premium,73
73299, 3,OLDER SINGLES/COUPLES,Budget,73
73300, 14,MIDAGE SINGLES/COUPLES,Mainstream,73
73301, 13,OLDER FAMILIES,Premium,73
73302, 15,OLDER FAMILIES,Budget,73
73303,7,YOUNG SINGLES/COUPLES,Mainstream,73
73304, 5,OLDER SINGLES/COUPLES,Mainstream,73
73306,7,YOUNG SINGLES/COUPLES,Budget,73
73308, 1,YOUNG FAMILIES,Mainstream,73
73309,10,YOUNG SINGLES/COUPLES,Premium,73
73310, 15,RETIREES,Mainstream,73
73311,5,YOUNG SINGLES/COUPLES,Mainstream,73
73312,7,YOUNG SINGLES/COUPLES,Budget,73
73313, 8,OLDER SINGLES/COUPLES,Budget,73
73314, 8,MIDAGE SINGLES/COUPLES,Premium,73
73315, 3,RETIREES,Budget,73
73317,4,YOUNG SINGLES/COUPLES,Budget,73
73318,7,YOUNG SINGLES/COUPLES,Mainstream,73
73319,2,YOUNG SINGLES/COUPLES,Budget,73
73320, 13,OLDER SINGLES/COUPLES,Mainstream,73
73321, 8,MIDAGE SINGLES/COUPLES,Premium,73
73322,2,YOUNG SINGLES/COUPLES,Mainstream,73
73323,8,YOUNG SINGLES/COUPLES,Mainstream,73
73324, 10,OLDER SINGLES/COUPLES,Premium,73
73326, 4,OLDER FAMILIES,Budget,73
73328, 15,MIDAGE SINGLES/COUPLES,Mainstream,73
73329, 8,RETIREES,Premium,73
73330, 14,OLDER SINGLES/COUPLES,Budget,73
73332,2,YOUNG SINGLES/COUPLES,Premium,73
73333,9,YOUNG SINGLES/COUPLES,Budget,73
73334,5,YOUNG SINGLES/COUPLES,Mainstream,73
73336, 12,OLDER SINGLES/COUPLES,Premium,73
73338, 7,RETIREES,Mainstream,73
73339, 15,MIDAGE SINGLES/COUPLES,Mainstream,73
73340, 10,MIDAGE SINGLES/COUPLES,Premium,73
73341, 9,RETIREES,Mainstream,73
73342,9,YOUNG SINGLES/COUPLES,Mainstream,73
73343, 9,OLDER SINGLES/COUPLES,Mainstream,73
73344, 8,RETIREES,Premium,73
73345, 9,OLDER FAMILIES,Budget,73
73346, 10,MIDAGE SINGLES/COUPLES,Premium,73
73347, 11,OLDER SINGLES/COUPLES,Mainstream,73
73348,3,YOUNG SINGLES/COUPLES,Mainstream,73
73349, 2,OLDER SINGLES/COUPLES,Mainstream,73
73350, 8,YOUNG FAMILIES,Premium,73
73352, 7,NEW FAMILIES,Budget,73
73353, 7,OLDER SINGLES/COUPLES,Premium,73
73354, 10,OLDER SINGLES/COUPLES,Budget,73
73355, 4,YOUNG FAMILIES,Premium,73
73357, 9,OLDER SINGLES/COUPLES,Premium,73
73359, 1,RETIREES,Mainstream,73
73360, 7,YOUNG FAMILIES,Budget,73
73364, 8,OLDER SINGLES/COUPLES,Mainstream,73
73366, 12,OLDER SINGLES/COUPLES,Budget,73
73368, 7,OLDER FAMILIES,Premium,73
73369,6,YOUNG SINGLES/COUPLES,Mainstream,73
73370, 15,OLDER SINGLES/COUPLES,Mainstream,73
73373, 7,RETIREES,Mainstream,73
73374,5,YOUNG SINGLES/COUPLES,Budget,73
73375, 12,OLDER SINGLES/COUPLES,Premium,73
73376, 8,RETIREES,Mainstream,73
73377,10,YOUNG SINGLES/COUPLES,Mainstream,73
73378,6,YOUNG SINGLES/COUPLES,Premium,73
73379, 6,YOUNG FAMILIES,Budget,73
73380, 1,YOUNG FAMILIES,Budget,73
73381, 9,OLDER FAMILIES,Budget,73
73382, 7,OLDER SINGLES/COUPLES,Premium,73
73383, 6,OLDER SINGLES/COUPLES,Budget,73
73384, 8,OLDER SINGLES/COUPLES,Premium,73
73386, 14,RETIREES,Budget,73
73387, 11,RETIREES,Mainstream,73
73388, 10,MIDAGE SINGLES/COUPLES,Mainstream,73
73390, 3,MIDAGE SINGLES/COUPLES,Budget,73
73391,6,YOUNG SINGLES/COUPLES,Budget,73
73392, 5,OLDER FAMILIES,Budget,73
73393,7,YOUNG SINGLES/COUPLES,Premium,73
73396, 3,YOUNG FAMILIES,Budget,73
73397,9,YOUNG SINGLES/COUPLES,Mainstream,73
73398, 6,MIDAGE SINGLES/COUPLES,Mainstream,73
73400, 3,MIDAGE SINGLES/COUPLES,Premium,73
73401, 14,OLDER FAMILIES,Budget,73
73402,1,YOUNG SINGLES/COUPLES,Mainstream,73
73403, 8,OLDER FAMILIES,Premium,73
73404, 15,OLDER SINGLES/COUPLES,Mainstream,73
73406, 3,OLDER SINGLES/COUPLES,Mainstream,73
73408, 9,MIDAGE SINGLES/COUPLES,Premium,73
73409, 14,RETIREES,Budget,73
73412,9,YOUNG SINGLES/COUPLES,Mainstream,73
73414, 4,RETIREES,Premium,73
73415, 6,NEW FAMILIES,Mainstream,73
73419,8,YOUNG SINGLES/COUPLES,Premium,73
73420, 8,RETIREES,Premium,73
73421, 4,YOUNG FAMILIES,Mainstream,73
73422, 15,OLDER SINGLES/COUPLES,Mainstream,73
73425, 14,OLDER SINGLES/COUPLES,Mainstream,73
73428, 8,YOUNG FAMILIES,Mainstream,73
73429, 2,RETIREES,Mainstream,73
73430, 7,NEW FAMILIES,Premium,73
73433, 9,RETIREES,Budget,73
73434,9,YOUNG SINGLES/COUPLES,Budget,73
73435, 9,OLDER SINGLES/COUPLES,Mainstream,73
73436, 12,MIDAGE SINGLES/COUPLES,Premium,73
73437, 10,OLDER SINGLES/COUPLES,Mainstream,73
73438, 3,YOUNG FAMILIES,Budget,73
73439,9,YOUNG SINGLES/COUPLES,Budget,73
73440, 13,MIDAGE SINGLES/COUPLES,Mainstream,73
73441, 11,OLDER FAMILIES,Premium,73
73443, 15,OLDER SINGLES/COUPLES,Budget,73
73445, 10,RETIREES,Mainstream,73
73446, 11,OLDER SINGLES/COUPLES,Mainstream,73
73447, 14,MIDAGE SINGLES/COUPLES,Mainstream,73
73448, 15,MIDAGE SINGLES/COUPLES,Premium,73
73449, 4,MIDAGE SINGLES/COUPLES,Mainstream,73
73450, 9,YOUNG FAMILIES,Budget,73
73451, 13,OLDER SINGLES/COUPLES,Mainstream,73
73452, 10,RETIREES,Budget,73
73453, 8,OLDER SINGLES/COUPLES,Budget,73
73454,5,YOUNG SINGLES/COUPLES,Mainstream,73
73455, 2,OLDER SINGLES/COUPLES,Premium,73
73457,1,YOUNG SINGLES/COUPLES,Mainstream,73
73458, 14,RETIREES,Mainstream,73
73459,5,YOUNG SINGLES/COUPLES,Mainstream,73
73461,4,YOUNG SINGLES/COUPLES,Mainstream,73
73462, 7,OLDER SINGLES/COUPLES,Budget,73
73463,1,YOUNG SINGLES/COUPLES,Budget,73
73465, 11,MIDAGE SINGLES/COUPLES,Mainstream,73
73468, 6,OLDER SINGLES/COUPLES,Budget,73
73469, 1,YOUNG FAMILIES,Budget,73
73470,8,YOUNG SINGLES/COUPLES,Budget,73
73472, 4,OLDER FAMILIES,Premium,73
73477,9,YOUNG SINGLES/COUPLES,Budget,73
73479,9,YOUNG SINGLES/COUPLES,Mainstream,73
73480, 7,MIDAGE SINGLES/COUPLES,Mainstream,73
73482,2,YOUNG SINGLES/COUPLES,Premium,73
73483, 14,OLDER SINGLES/COUPLES,Mainstream,73
73486, 2,NEW FAMILIES,Mainstream,73
73488, 1,MIDAGE SINGLES/COUPLES,Budget,73
73491, 7,RETIREES,Premium,73
73492, 13,OLDER SINGLES/COUPLES,Budget,73
73493, 13,OLDER SINGLES/COUPLES,Premium,73
73494,6,YOUNG SINGLES/COUPLES,Budget,73
73498, 9,RETIREES,Mainstream,73
73499,9,YOUNG SINGLES/COUPLES,Premium,73
74001, 15,NEW FAMILIES,Premium,74
74002, 7,YOUNG FAMILIES,Budget,74
74003,5,YOUNG SINGLES/COUPLES,Premium,74
74004, 14,OLDER SINGLES/COUPLES,Mainstream,74
74006,3,YOUNG SINGLES/COUPLES,Budget,74
74007, 9,RETIREES,Premium,74
74008,4,YOUNG SINGLES/COUPLES,Budget,74
74009,5,YOUNG SINGLES/COUPLES,Mainstream,74
74010,8,YOUNG SINGLES/COUPLES,Mainstream,74
74011, 6,YOUNG FAMILIES,Mainstream,74
74012, 5,OLDER SINGLES/COUPLES,Premium,74
74013, 10,RETIREES,Budget,74
74015, 15,RETIREES,Mainstream,74
74017, 11,MIDAGE SINGLES/COUPLES,Mainstream,74
74020, 6,OLDER FAMILIES,Budget,74
74023, 8,RETIREES,Mainstream,74
74024, 9,MIDAGE SINGLES/COUPLES,Mainstream,74
74027, 11,OLDER SINGLES/COUPLES,Budget,74
74028, 7,RETIREES,Budget,74
74029, 14,OLDER FAMILIES,Mainstream,74
74031, 9,RETIREES,Budget,74
74032, 13,RETIREES,Budget,74
74033,7,YOUNG SINGLES/COUPLES,Budget,74
74034,7,YOUNG SINGLES/COUPLES,Mainstream,74
74035, 15,RETIREES,Mainstream,74
74036,10,YOUNG SINGLES/COUPLES,Mainstream,74
74039,4,YOUNG SINGLES/COUPLES,Premium,74
74040, 10,YOUNG FAMILIES,Budget,74
74041,2,YOUNG SINGLES/COUPLES,Mainstream,74
74042, 14,RETIREES,Mainstream,74
74046,6,YOUNG SINGLES/COUPLES,Premium,74
74048,7,YOUNG SINGLES/COUPLES,Mainstream,74
74049, 1,OLDER SINGLES/COUPLES,Mainstream,74
74051,1,YOUNG SINGLES/COUPLES,Premium,74
74052, 8,RETIREES,Mainstream,74
74054, 7,YOUNG FAMILIES,Budget,74
74055, 5,OLDER FAMILIES,Mainstream,74
74056,8,YOUNG SINGLES/COUPLES,Mainstream,74
74058,10,YOUNG SINGLES/COUPLES,Budget,74
74059, 11,OLDER FAMILIES,Mainstream,74
74061, 2,YOUNG FAMILIES,Premium,74
74063, 4,OLDER SINGLES/COUPLES,Mainstream,74
74064, 9,OLDER SINGLES/COUPLES,Premium,74
74065, 9,OLDER FAMILIES,Budget,74
74066, 5,YOUNG FAMILIES,Budget,74
74067, 14,OLDER SINGLES/COUPLES,Premium,74
74068, 8,OLDER SINGLES/COUPLES,Premium,74
74069, 6,YOUNG FAMILIES,Budget,74
74070, 15,RETIREES,Premium,74
74071,1,YOUNG SINGLES/COUPLES,Budget,74
74072, 13,OLDER FAMILIES,Mainstream,74
74073,2,YOUNG SINGLES/COUPLES,Mainstream,74
74074, 8,MIDAGE SINGLES/COUPLES,Premium,74
74075, 8,OLDER SINGLES/COUPLES,Budget,74
74076,3,YOUNG SINGLES/COUPLES,Premium,74
74078, 7,YOUNG FAMILIES,Budget,74
74081, 9,NEW FAMILIES,Budget,74
74082,4,YOUNG SINGLES/COUPLES,Mainstream,74
74083, 12,RETIREES,Mainstream,74
74085,1,YOUNG SINGLES/COUPLES,Premium,74
74087, 2,OLDER FAMILIES,Budget,74
74088, 10,YOUNG FAMILIES,Mainstream,74
74089, 11,RETIREES,Premium,74
74090,5,YOUNG SINGLES/COUPLES,Budget,74
74095, 6,OLDER SINGLES/COUPLES,Budget,74
74096, 15,NEW FAMILIES,Budget,74
74098,1,YOUNG SINGLES/COUPLES,Premium,74
74099, 6,RETIREES,Premium,74
74100, 1,MIDAGE SINGLES/COUPLES,Premium,74
74101, 6,RETIREES,Mainstream,74
74104, 2,OLDER FAMILIES,Premium,74
74106, 5,RETIREES,Budget,74
74107,10,YOUNG SINGLES/COUPLES,Premium,74
74109, 12,OLDER SINGLES/COUPLES,Budget,74
74110, 4,OLDER SINGLES/COUPLES,Mainstream,74
74112,7,YOUNG SINGLES/COUPLES,Mainstream,74
74113, 7,RETIREES,Budget,74
74114, 5,RETIREES,Mainstream,74
74115,8,YOUNG SINGLES/COUPLES,Mainstream,74
74117, 14,OLDER SINGLES/COUPLES,Mainstream,74
74118, 7,RETIREES,Premium,74
74120, 11,RETIREES,Mainstream,74
74121, 7,NEW FAMILIES,Budget,74
74122,3,YOUNG SINGLES/COUPLES,Budget,74
74123, 9,YOUNG FAMILIES,Budget,74
74125,6,YOUNG SINGLES/COUPLES,Mainstream,74
74126, 1,YOUNG FAMILIES,Premium,74
74127, 8,MIDAGE SINGLES/COUPLES,Mainstream,74
74128, 1,MIDAGE SINGLES/COUPLES,Premium,74
74131, 6,RETIREES,Budget,74
74132, 2,RETIREES,Mainstream,74
74133, 11,OLDER SINGLES/COUPLES,Premium,74
74134, 7,OLDER SINGLES/COUPLES,Budget,74
74136, 7,YOUNG FAMILIES,Mainstream,74
74137, 2,OLDER SINGLES/COUPLES,Mainstream,74
74138,5,YOUNG SINGLES/COUPLES,Mainstream,74
74139, 5,RETIREES,Premium,74
74142, 3,OLDER FAMILIES,Budget,74
74143, 3,RETIREES,Mainstream,74
74144, 2,YOUNG FAMILIES,Budget,74
74145, 11,RETIREES,Mainstream,74
74146, 15,RETIREES,Premium,74
74147, 4,YOUNG FAMILIES,Mainstream,74
74148,1,YOUNG SINGLES/COUPLES,Budget,74
74150, 2,RETIREES,Premium,74
74153,3,YOUNG SINGLES/COUPLES,Mainstream,74
74156,1,YOUNG SINGLES/COUPLES,Mainstream,74
74157,6,YOUNG SINGLES/COUPLES,Mainstream,74
74158, 14,MIDAGE SINGLES/COUPLES,Mainstream,74
74160,2,YOUNG SINGLES/COUPLES,Mainstream,74
74161, 10,OLDER SINGLES/COUPLES,Premium,74
74162, 12,OLDER SINGLES/COUPLES,Premium,74
74163, 4,OLDER SINGLES/COUPLES,Mainstream,74
74165, 3,YOUNG FAMILIES,Budget,74
74166, 2,YOUNG FAMILIES,Budget,74
74169, 15,RETIREES,Premium,74
74170, 7,OLDER SINGLES/COUPLES,Premium,74
74171,2,YOUNG SINGLES/COUPLES,Mainstream,74
74174, 8,YOUNG FAMILIES,Budget,74
74178, 9,MIDAGE SINGLES/COUPLES,Mainstream,74
74179, 13,OLDER SINGLES/COUPLES,Budget,74
74180, 5,YOUNG FAMILIES,Mainstream,74
74181, 6,OLDER FAMILIES,Premium,74
74183, 14,RETIREES,Budget,74
74186, 2,RETIREES,Budget,74
74189,2,YOUNG SINGLES/COUPLES,Budget,74
74190,3,YOUNG SINGLES/COUPLES,Premium,74
74193,8,YOUNG SINGLES/COUPLES,Premium,74
74194,2,YOUNG SINGLES/COUPLES,Mainstream,74
74195,6,YOUNG SINGLES/COUPLES,Premium,74
74200,2,YOUNG SINGLES/COUPLES,Budget,74
74203, 1,MIDAGE SINGLES/COUPLES,Budget,74
74204, 3,OLDER FAMILIES,Premium,74
74212, 11,OLDER FAMILIES,Budget,74
74213,6,YOUNG SINGLES/COUPLES,Mainstream,74
74216, 12,RETIREES,Budget,74
74217,10,YOUNG SINGLES/COUPLES,Mainstream,74
74218, 3,NEW FAMILIES,Budget,74
74220,8,YOUNG SINGLES/COUPLES,Mainstream,74
74222,4,YOUNG SINGLES/COUPLES,Premium,74
74224, 6,YOUNG FAMILIES,Budget,74
74225, 13,RETIREES,Budget,74
74226, 8,RETIREES,Budget,74
74227, 1,OLDER FAMILIES,Mainstream,74
74230,2,YOUNG SINGLES/COUPLES,Budget,74
74231,8,YOUNG SINGLES/COUPLES,Budget,74
74232,2,YOUNG SINGLES/COUPLES,Budget,74
74234, 2,OLDER SINGLES/COUPLES,Mainstream,74
74237, 12,NEW FAMILIES,Budget,74
74240, 14,RETIREES,Mainstream,74
74241, 15,NEW FAMILIES,Budget,74
74245,9,YOUNG SINGLES/COUPLES,Premium,74
74249,9,YOUNG SINGLES/COUPLES,Mainstream,74
74250, 8,RETIREES,Budget,74
74251, 8,RETIREES,Budget,74
74252, 4,OLDER FAMILIES,Mainstream,74
74253,8,YOUNG SINGLES/COUPLES,Budget,74
74254, 12,MIDAGE SINGLES/COUPLES,Mainstream,74
74255, 4,MIDAGE SINGLES/COUPLES,Mainstream,74
74256,4,YOUNG SINGLES/COUPLES,Budget,74
74258,3,YOUNG SINGLES/COUPLES,Budget,74
74260, 10,NEW FAMILIES,Premium,74
74262, 14,OLDER SINGLES/COUPLES,Mainstream,74
74263, 3,NEW FAMILIES,Premium,74
74264, 2,MIDAGE SINGLES/COUPLES,Mainstream,74
74266, 13,OLDER SINGLES/COUPLES,Budget,74
74267, 14,OLDER FAMILIES,Premium,74
74268, 13,RETIREES,Premium,74
74271, 6,OLDER FAMILIES,Budget,74
74273, 11,RETIREES,Premium,74
74274,3,YOUNG SINGLES/COUPLES,Mainstream,74
74276,6,YOUNG SINGLES/COUPLES,Budget,74
74277, 13,RETIREES,Budget,74
74279, 15,NEW FAMILIES,Budget,74
74280, 10,YOUNG FAMILIES,Budget,74
74281,8,YOUNG SINGLES/COUPLES,Mainstream,74
74285, 6,RETIREES,Budget,74
74287,5,YOUNG SINGLES/COUPLES,Budget,74
74288, 8,MIDAGE SINGLES/COUPLES,Premium,74
74289, 6,MIDAGE SINGLES/COUPLES,Premium,74
74292, 4,RETIREES,Mainstream,74
74294, 12,OLDER FAMILIES,Budget,74
74295, 4,YOUNG FAMILIES,Premium,74
74299, 2,OLDER SINGLES/COUPLES,Mainstream,74
74301,7,YOUNG SINGLES/COUPLES,Mainstream,74
74303, 14,MIDAGE SINGLES/COUPLES,Premium,74
74306, 12,RETIREES,Mainstream,74
74307, 4,RETIREES,Mainstream,74
74309, 1,YOUNG FAMILIES,Mainstream,74
74310, 12,RETIREES,Mainstream,74
74311,4,YOUNG SINGLES/COUPLES,Budget,74
74312, 5,RETIREES,Mainstream,74
74313, 2,YOUNG FAMILIES,Premium,74
74314, 14,RETIREES,Premium,74
74315, 6,YOUNG FAMILIES,Premium,74
74316, 6,OLDER FAMILIES,Budget,74
74317, 7,YOUNG FAMILIES,Budget,74
74318, 10,MIDAGE SINGLES/COUPLES,Budget,74
74320,4,YOUNG SINGLES/COUPLES,Premium,74
74321, 1,MIDAGE SINGLES/COUPLES,Budget,74
74323, 6,YOUNG FAMILIES,Mainstream,74
74325,5,YOUNG SINGLES/COUPLES,Budget,74
74326, 2,RETIREES,Premium,74
